Step,Actual_Displacement,Predicted_Displacement,Residual
7083,36.986,40.03024410823376,-3.0442441082337623
7084,37.394,40.04960746744863,-2.6556074674486325
7085,37.216,40.06897144012485,-2.852971440124847
7086,36.958,40.088286034133546,-3.1302860341335474
7087,37.087,40.10755125746619,-3.020551257466188
7088,37.188,40.126717118236726,-2.938717118236724
7089,37.175,40.14598362468384,-2.9709836246838464
7090,37.212,40.16525078517323,-2.953250785173225
7091,37.278,40.18456860819989,-2.9065686081998905
7092,36.999,40.20393710239051,-3.2049371023905096
7093,37.057,40.223306276505895,-3.1663062765058925
7094,36.992,40.24262613944339,-3.2506261394433906
7095,36.927,40.26194670023945,-3.334946700239449
7096,36.887,40.28131796807219,-3.394317968072187
7097,36.835,40.300539952263996,-3.4655399522639954
7098,37.294,40.319762662284255,-3.025762662284258
7099,36.978,40.33903610775204,-3.361036107752035
7100,37.129,40.35821029843893,-3.229210298438929
7101,37.169,40.377435244271865,-3.208435244271868
7102,37.1,40.39666095533609,-3.296660955336087
7103,36.959,40.415887441878084,-3.456887441878081
7104,37.163,40.43501471430864,-3.2720147143086464
7105,36.988,40.45414278320598,-3.4661427832059815
7106,37.192,40.47332165931889,-3.281321659318891
7107,37.157,40.49260135357002,-3.335601353570027
7108,37.07,40.51198187705917,-3.4419818770591704
7109,36.973,40.531313241066655,-3.5583132410666565
7110,37.193,40.55064545705683,-3.357645457056833
7111,37.249,40.56992853668158,-3.3209285366815777
7112,37.083,40.589212491783925,-3.506212491783927
7113,37.252,40.608497334401775,-3.356497334401773
7114,37.144,40.62783307677163,-3.4838330767716315
7115,37.112,40.647219731332505,-3.5352197313325036
7116,37.064,40.66650731072981,-3.6025073107298127
7117,36.911,40.68574582781947,-3.7747458278194657
7118,37.049,40.70498529567194,-3.6559852956719396
7119,36.966,40.7242757275765,-3.758275727576496
7120,37.048,40.74361713704553,-3.695617137045531
7121,36.978,40.762859537818926,-3.7848595378189245
7122,36.911,40.782202943868576,-3.8712029438685747
7123,37.136,40.801747369403,-3.6657473694030003
7124,37.106,40.82129282887204,-3.7152928288720375
7125,36.937,40.84093933697168,-3.903939336971682
7126,37.277,40.860536908648946,-3.583536908648945
7127,36.99,40.880085559107,-3.890085559107
7128,37.019,40.89973530381023,-3.8807353038102335
7129,37.172,40.91933615848955,-3.747336158489553
7130,37.177,40.93888813914777,-3.7618881391477714
7131,37.055,40.958391262065156,-3.9033912620651563
7132,37.206,40.97784554380502,-3.7718455438050142
7133,37.157,40.99730100121948,-3.840301001219487
7134,37.293,41.01670765145544,-3.7237076514554417
7135,36.863,41.03621551196056,-4.173215511960564
7136,37.362,41.05562460048947,-3.6936246004894713
7137,37.265,41.075084935110084,-3.8100849351100834
7138,37.207,41.09449653421009,-3.8874965342100865
7139,36.93,41.11390941650354,-4.183909416503539
7140,37.13,41.13332360103771,-4.003323601037707
7141,37.32,41.15283910719995,-3.832839107199952
7142,37.182,41.17250595472487,-3.990505954724867
7143,36.88,41.192174163701544,-4.312174163701542
7144,37.276,41.211843754581025,-3.935843754581022
7145,37.248,41.231414748183916,-3.983414748183918
7146,36.959,41.25098716570823,-4.291987165708228
7147,36.943,41.27051102873734,-4.327511028737341
7148,36.897,41.29008635924819,-4.393086359248194
7149,36.906,41.30966317961968,-4.403663179619684
7150,36.764,41.32924151264126,-4.565241512641258
7151,37.151,41.348721381521685,-4.197721381521681
7152,37.164,41.3681528098981,-4.204152809898098
7153,37.153,41.38753582184519,-4.234535821845192
7154,37.159,41.406820441884676,-4.247820441884677
7155,37.253,41.42605669499501,-4.173056694995012
7156,36.923,41.44529460662126,-4.522294606621259
7157,37.356,41.464584202685316,-4.108584202685314
7158,36.814,41.4838255095963,-4.669825509596301
7159,37.252,41.50311855426122,-4.251118554261218
7160,36.942,41.52231336409594,-4.580313364095943
7161,36.91,41.54155996703637,-4.631559967036374
7162,37.204,41.560958391549995,-4.356958391549995
7163,37.056,41.58040866664762,-4.5244086666476235
7164,36.869,41.599960821895465,-4.730960821895465
7165,37.338,41.61951488742755,-4.281514887427548
7166,37.215,41.63912089395837,-4.424120893958367
7167,37.084,41.65872887279594,-4.574728872795937
7168,37.028,41.678238855855106,-4.6502388558551075
7169,37.326,41.69780087567126,-4.371800875671262
7170,36.84,41.717364965414355,-4.877364965414351
7171,37.175,41.7371311589033,-4.562131158903306
7172,37.046,41.75689949062074,-4.71089949062074
7173,37.252,41.77666999572814,-4.524669995728139
7174,37.026,41.79649271008142,-4.770492710081413
7175,37.196,41.81626767024676,-4.620267670246761
7176,37.175,41.83609491351709,-4.66109491351709
7177,36.803,41.85597447792872,-5.052974477928721
7178,36.896,41.87585640227865,-4.979856402278649
7179,37.149,41.8957407261422,-4.7467407261422
7180,37.049,41.915627489891115,-4.8666274898911155
7181,36.98,41.935466734712186,-4.955466734712189
7182,37.118,41.955308502626345,-4.8373085026263425
7183,36.861,41.97505283650822,-5.114052836508222
7184,37.002,41.994749780106304,-4.992749780106301
7185,37.085,42.01439937806358,-4.929399378063579
7186,37.189,42.03405167593871,-4.845051675938713
7187,37.196,42.05380672022784,-4.857806720227842
7188,37.063,42.07351455838688,-5.01051455838688
7189,36.939,42.09317523885456,-5.154175238854563
7190,36.854,42.11278881107592,-5.258788811075924
7191,37.292,42.13235532552656,-4.840355325526559
7192,36.955,42.15197483373748,-5.196974833737485
7193,37.091,42.17159738832067,-5.080597388320669
7194,37.121,42.1913230429953,-5.070323042995298
7195,36.893,42.21110185261472,-5.318101852614717
7196,36.897,42.23093387319413,-5.333933873194134
7197,36.754,42.25071916193907,-5.496719161939069
7198,37.011,42.27045777727464,-5.2594577772746405
7199,37.015,42.29014977887561,-5.275149778875608
7200,37.239,42.30984522769722,-5.07084522769722
7201,37.05,42.32954418600704,-5.279544186007044
7202,36.929,42.34934671741753,-5.42034671741753
7203,37.151,42.369052886919654,-5.218052886919651
7204,37.32,42.388762760917324,-5.068762760917323
7205,37.009,42.408526407262904,-5.399526407262904
7206,37.194,42.42809389529368,-5.234093895293675
7207,37.058,42.44761529586935,-5.389615295869348
7208,36.982,42.46729068141061,-5.485290681410611
7209,37.274,42.486870125938815,-5.212870125938814
7210,37.379,42.506403705116796,-5.127403705116798
7211,37.233,42.52599149629083,-5.292991496290831
7212,36.957,42.545583578533815,-5.5885835785338145
7213,37.072,42.56518003268973,-5.493180032689729
7214,36.984,42.584880941419314,-5.600880941419312
7215,37.028,42.60463638924712,-5.5766363892471205
7216,37.02,42.624296462609934,-5.6042964626099305
7217,36.934,42.6439612499066,-5.7099612499066055
7218,37.186,42.663630841549306,-5.477630841549306
7219,37.354,42.68330533001634,-5.329305330016339
7220,37.064,42.70288480990649,-5.638884809906493
7221,37.082,42.72232034166029,-5.640320341660292
7222,36.887,42.7417563324808,-5.854756332480797
7223,37.271,42.76109279037745,-5.490092790377446
7224,36.944,42.78042972352469,-5.836429723524688
7225,37.269,42.79971714026595,-5.530717140265949
7226,37.258,42.819005049117635,-5.561005049117632
7227,37.004,42.83824345877338,-5.834243458773379
7228,37.137,42.85758237810821,-5.720582378108212
7229,37.076,42.87687181618304,-5.80087181618304
7230,37.099,42.8963117822491,-5.797311782249103
7231,37.082,42.915652285752614,-5.833652285752613
7232,37.01,42.934893336339535,-5.924893336339537
7233,37.157,42.954034943860435,-5.797034943860439
7234,37.107,42.973227118375576,-5.866227118375576
7235,36.946,42.992419870160006,-6.046419870160008
7236,36.977,43.0116632097089,-6.034663209708903
7237,37.228,43.03090714774303,-5.802907147743028
7238,37.101,43.050201695214334,-5.9492016952143345
7239,37.065,43.06954686331171,-6.00454686331171
7240,36.817,43.08894266346692,-6.271942663466923
7241,37.177,43.108589107360714,-5.931589107360715
7242,37.037,43.12828620692904,-6.091286206929041
7243,37.082,43.14793397436953,-6.065933974369528
7244,37.055,43.167582422148115,-6.112582422148115
7245,36.917,43.187231563005824,-6.270231563005822
7246,37.059,43.206981409965806,-6.1479814099658086
7247,37.109,43.22678197634051,-6.11778197634051
7248,37.048,43.24663327573913,-6.198633275739127
7249,36.955,43.266535322075214,-6.3115353220752155
7250,37.065,43.28633812957454,-6.221338129574541
7251,36.751,43.306091712783115,-6.555091712783117
7252,36.906,43.32594608657559,-6.419946086575592
7253,37.39,43.345901266163736,-5.955901266163735
7254,37.011,43.36595726710526,-6.354957267105256
7255,37.067,43.38606410531289,-6.31906410531289
7256,37.218,43.40617179706367,-6.188171797063667
7257,36.954,43.42628035900857,-6.472280359008572
7258,37.237,43.4462898081824,-6.2092898081823975
7259,37.075,43.46635016201392,-6.391350162013914
7260,37.0,43.48630163106946,-6.486301631069459
7261,37.408,43.506203095236295,-6.098203095236293
7262,37.156,43.52610455453071,-6.3701045545307124
7263,37.111,43.5461060089689,-6.435106008968901
7264,37.116,43.56625745856704,-6.450257458567037
7265,37.136,43.586408903341216,-6.450408903341213
7266,36.827,43.60656034330751,-6.779560343307509
7267,37.085,43.626661778481896,-6.541661778481895
7268,37.034,43.64676320888034,-6.612763208880338
7269,37.284,43.66686463451872,-6.382864634518718
7270,37.311,43.69157553547165,-6.38057553547165
7271,37.351,43.71163808145812,-6.36063808145812
7272,37.022,43.73170072394154,-6.709700723941545
7273,37.096,43.7517634640386,-6.655763464038607
7274,37.124,43.771776302880454,-6.647776302880452
7275,37.199,43.791839241612934,-6.5928392416129356
7276,37.351,43.81205228139684,-6.461052281396839
7277,37.151,43.83226542340811,-6.681265423408107
7278,37.118,43.85252866883809,-6.734528668838088
7279,37.022,43.8726420188938,-6.850642018893801
7280,36.869,43.89270547479812,-7.0237054747981205
7281,37.075,43.91281903779012,-6.837819037790119
7282,36.858,43.932882709125266,-7.074882709125269
7283,37.027,43.952896490075695,-6.925896490075694
7284,37.111,43.97291038193049,-6.8619103819304925
7285,37.08,43.99297438599594,-6.912974385995945
7286,37.268,44.01308850359586,-6.745088503595859
7287,37.222,44.0332027360718,-6.811202736071799
7288,37.103,44.05331708478339,-6.950317084783386
7289,36.823,44.073481551108614,-7.250481551108614
7290,37.207,44.09349613644412,-6.886496136444116
7291,37.021,44.11356084220551,-7.092560842205508
7292,37.163,44.133675669827646,-6.970675669827649
7293,37.104,44.153740620765,-7.049740620765
7294,37.19,44.17380569649194,-6.983805696491942
7295,37.112,44.19397089850305,-7.081970898503052
7296,37.152,44.21408622831352,-7.062086228313518
7297,36.921,44.23420168745943,-7.313201687459433
7298,37.032,44.254317277498124,-7.222317277498128
7299,37.346,44.27443300000855,-6.928433000008553
7300,37.059,44.29454885659163,-7.235548856591635
7301,37.085,44.31471484887062,-7.229714848870621
7302,37.074,44.33488097849151,-7.260880978491514
7303,37.088,44.355097247123354,-7.267097247123353
7304,37.379,44.3753636564587,-6.996363656458705
7305,37.131,44.39563020821399,-7.264630208213987
7306,36.896,44.41594690412991,-7.51994690412991
7307,36.987,44.436213745971884,-7.449213745971882
7308,36.931,44.45653073553041,-7.52553073553041
7309,37.219,44.476747874621545,-7.257747874621543
7310,37.295,44.49696516508732,-7.201965165087316
7311,37.266,44.51718260879618,-7.251182608796185
7312,37.07,44.53745020764346,-7.467450207643459
7313,37.101,44.557667963551815,-7.456667963551816
7314,36.962,44.5779858784717,-7.615985878471697
7315,37.053,44.59820395438188,-7.545203954381883
7316,37.175,44.61842219328988,-7.443422193289884
7317,37.241,44.63864059723251,-7.39764059723251
7318,36.821,44.65890916827635,-7.837909168276354
7319,37.324,44.67922790851831,-7.355227908518309
7320,36.647,44.6994968200861,-8.052496820086098
7321,37.063,44.71986590513883,-7.6568659051388295
7322,37.103,44.74023516586755,-7.637235165867551
7323,36.966,44.760504604495765,-7.7945046044957635
7324,37.132,44.780674223280066,-7.648674223280068
7325,37.004,44.80084402451068,-7.796844024510683
7326,37.032,44.820964010512085,-7.788964010512089
7327,37.257,44.84108418364361,-7.584084183643611
7328,36.862,44.86125454630007,-7.999254546300065
7329,37.295,44.88127510091237,-7.586275100912367
7330,36.771,44.901295849948184,-8.130295849948183
7331,37.191,44.92131679591261,-7.730316795912607
7332,37.021,44.941287941348826,-7.920287941348825
7333,37.245,44.961309288838784,-7.7163092888387865
7334,36.769,44.98143084100393,-8.212430841003929
7335,37.109,45.0015026005059,-7.8925026005059
7336,36.989,45.02152457004726,-8.032524570047265
7337,37.145,45.04154675237226,-7.8965467523722594
7338,36.687,45.06156915026756,-8.374569150267561
7339,37.386,45.081541766563056,-7.695541766563053
7340,37.008,45.10151460413265,-8.09351460413265
7341,37.111,45.12148766589506,-8.010487665895063
7342,36.998,45.141410954814646,-8.143410954814648
7343,37.204,45.16118447390227,-7.957184473902267
7344,37.026,45.18095822621614,-8.154958226216138
7345,36.891,45.200732214862704,-8.309732214862706
7346,37.101,45.22055644299755,-8.119556442997549
7347,37.035,45.24038091382631,-8.20538091382631
7348,37.123,45.26025563060562,-8.137255630605623
7349,37.061,45.28008059664406,-8.219080596644062
7350,37.149,45.29990581530315,-8.150905815303148
7351,37.207,45.31968128999833,-8.112681289998328
7352,37.328,45.339757024200004,-8.011757024200001
7353,37.116,45.35988302143457,-8.24388302143457
7354,37.096,45.380009285285496,-8.2840092852855
7355,37.038,45.40013581939438,-8.362135819394382
7356,36.855,45.42031262746212,-8.56531262746212
7357,37.105,45.44043971324998,-8.335439713249983
7358,36.981,45.460567080580816,-8.479567080580814
7359,36.828,45.480694733340236,-8.652694733340233
7360,37.085,45.50077267547781,-8.415772675477811
7361,36.825,45.520900911008326,-8.695900911008323
7362,37.133,45.54107944401302,-8.408079444013019
7363,37.102,45.56110827864092,-8.459108278640926
7364,36.846,45.581087419110155,-8.735087419110158
7365,37.153,45.601116869709294,-8.448116869709295
7366,36.918,45.62119663479874,-8.703196634798744
7367,37.183,45.64127671881216,-8.458276718812158
7368,36.766,45.66155712625789,-8.895557126257891
7369,37.002,45.681837861720474,-8.679837861720472
7370,37.077,45.70221892986212,-8.625218929862122
7371,37.169,45.723931615441074,-8.554931615441077
7372,37.376,45.74416654319481,-8.36816654319481
7373,36.951,45.76450184701308,-8.813501847013079
7374,37.064,45.78493753219926,-8.720937532199258
7375,37.051,45.805323604146636,-8.754323604146634
7376,36.98,45.82566006834024,-8.845660068340244
7377,36.927,45.84599693035866,-8.91899693035866
7378,36.927,45.86628419587593,-8.939284195875928
7379,37.032,45.886471870663435,-8.854471870663438
7380,37.094,45.90670996059191,-8.81270996059191
7381,37.28,45.92704847163342,-8.647048471633418
7382,37.274,45.947387409863424,-8.673387409863423
7383,37.001,45.96777678146289,-8.96677678146289
7384,36.985,45.988166592720425,-9.003166592720426
7385,37.144,46.008606850034525,-8.864606850034527
7386,37.105,46.02909755991577,-8.924097559915772
7387,36.977,46.04963872898918,-9.072638728989183
7388,37.203,46.070080363996546,-8.867080363996543
7389,36.919,46.09052247179887,-9.171522471798873
7390,37.119,46.11091505937881,-8.991915059378812
7391,36.694,46.13125813384325,-9.437258133843244
7392,37.198,46.15175170242585,-8.953751702425848
7393,37.244,46.172195772489715,-8.928195772489715
7394,37.041,46.19274035153015,-9.151740351530151
7395,37.35,46.21333544717737,-8.86333544717737
7396,37.177,46.23393106719941,-9.056931067199407
7397,37.272,46.254477219505,-8.982477219505
7398,37.121,46.27502391214657,-9.15402391214657
7399,37.043,46.29562115332332,-9.252621153323318
7400,37.038,46.316318951384304,-9.278318951384307
7401,37.085,46.3369673148317,-9.251967314831703
7402,37.068,46.357616252324064,-9.289616252324066
7403,37.265,46.37816577267967,-9.113165772679672
7404,37.188,46.39881588488002,-9.21081588488002
7405,37.342,46.419366598073324,-9.077366598073326
7406,37.09,46.43986792157815,-9.349867921578145
7407,37.116,46.46031986488709,-9.34431986488709
7408,37.053,46.480722437670615,-9.427722437670617
7409,37.171,46.50102564978095,-9.33002564978095
7410,37.119,46.52142951125603,-9.402429511256031
7411,37.074,46.54178403232365,-9.46778403232365
7412,37.034,46.562089223405586,-9.528089223405587
7413,36.78,46.582445095121976,-9.802445095121975
7414,36.927,46.60280165829565,-9.675801658295647
7415,37.064,46.623258923956676,-9.559258923956676
7416,37.09,46.64366690334702,-9.553666903347015
7417,37.075,46.66412560792521,-9.589125607925205
7418,37.079,46.684585049371314,-9.605585049371314
7419,36.977,46.70509523959183,-9.72809523959183
7420,36.894,46.72565619072486,-9.831656190724864
7421,37.02,46.74621791514538,-9.726217915145376
7422,37.129,46.76673042547054,-9.637730425470544
7423,37.077,46.787293734565274,-9.710293734565276
7424,37.027,46.80785785554792,-9.780857855547922
7425,37.049,46.828372801796064,-9.779372801796065
7426,37.085,46.84878858695245,-9.763788586952451
7427,37.153,46.86920522493116,-9.716205224931159
7428,37.025,46.889622729923836,-9.864622729923838
7429,37.281,46.90989111640618,-9.62889111640618
7430,37.017,46.93011039914452,-9.913110399144514
7431,36.782,46.95018059320261,-10.168180593202614
7432,37.151,46.97030171394861,-9.819301713948605
7433,37.286,46.9904237770622,-9.704423777062196
7434,37.231,47.01054679854195,-9.77954679854195
7435,37.306,47.03062079471286,-9.724620794712862
7436,37.126,47.05064578223406,-9.924645782234059
7437,36.927,47.070621778106776,-10.143621778106777
7438,37.235,47.09059879968249,-9.85559879968249
7439,37.031,47.110476864671305,-10.079476864671307
7440,37.215,47.13030599115055,-9.915305991150547
7441,37.123,47.15003619757362,-10.027036197573622
7442,36.797,47.16951750277904,-10.37251750277904
7443,37.069,47.18914992599978,-10.120149925999776
7444,37.093,47.20883348687288,-10.115833486872873
7445,36.954,47.2301323054702,-10.276132305470199
7446,37.054,47.24987217716063,-10.19587217716063
7447,37.113,47.26966328408474,-10.156663284084743
7448,36.941,47.28945564799003,-10.34845564799003
7449,37.093,47.309199291085214,-10.21619929108521
7450,37.378,47.32889423605157,-9.950894236051568
7451,36.953,47.348690506054616,-10.395690506054613
7452,36.542,47.3685881247561,-10.8265881247561
7453,37.057,47.38838711632634,-10.33138711632634
7454,37.053,47.408087505456905,-10.355087505456908
7455,37.203,47.427739317373664,-10.224739317373661
7456,37.178,47.44744257785017,-10.269442577850171
7457,37.063,47.46709731322145,-10.404097313221449
7458,37.273,47.4866535503982,-10.213653550398199
7459,37.179,47.50616131688137,-10.327161316881366
7460,36.978,47.52562064077712,-10.547620640777119
7461,37.214,47.54508155081228,-10.331081550812279
7462,37.415,47.56464407635023,-10.149644076350228
7463,36.97,47.58430824740718,-10.61430824740718
7464,37.15,47.603874094669045,-10.453874094669047
7465,37.078,47.62339164950867,-10.545391649508666
7466,37.043,47.64291094400362,-10.599910944003618
7467,37.224,47.662482010954534,-10.438482010954537
7468,36.886,47.682054883903945,-10.796054883903942
7469,37.018,47.70172959715567,-10.683729597155669
7470,36.862,47.7212561857948,-10.859256185794798
7471,37.089,47.74062050819863,-10.651620508198633
7472,37.169,47.76013497329653,-10.591134973296533
7473,37.029,47.779649583022156,-10.750649583022152
7474,36.964,47.79921433934044,-10.835214339340439
7475,36.91,47.81872924424819,-10.908729244248192
7476,37.232,47.83824429977471,-10.606244299774708
7477,37.042,47.857659507982405,-10.815659507982403
7478,36.937,47.87702487096744,-10.940024870967441
7479,37.215,47.89639039086041,-10.681390390860408
7480,37.033,47.91570606982698,-10.88270606982698
7481,37.027,47.9350719100686,-10.9080719100686
7482,37.393,47.954387913823176,-10.561387913823175
7483,36.787,47.9737040833658,-11.186704083365804
7484,36.93,47.99307042100952,-11.06307042100952
7485,36.974,48.012586929106014,-11.038586929106017
7486,36.983,48.032053610046425,-11.049053610046428
7487,36.859,48.051520466262104,-11.192520466262103
7488,37.148,48.07103750022544,-10.923037500225433
7489,36.963,48.090504714450645,-11.127504714450644
7490,36.999,48.10992211149462,-11.110922111494617
7491,37.274,48.12938969395782,-10.855389693957818
7492,37.026,48.1488574644851,-11.122857464485094
7493,37.227,48.16827542576663,-10.941275425766634
7494,37.037,48.187693580538834,-11.150693580538835
7495,37.075,48.207111931585274,-11.132111931585271
7496,36.836,48.226430481737665,-11.390430481737667
7497,37.201,48.24579923387684,-11.044799233876837
7498,37.014,48.265118190933755,-11.251118190933752
7499,36.912,48.284487355890526,-11.372487355890527
7500,37.259,48.30380673178146,-11.044806731781456
7501,37.092,48.32312632169417,-11.23112632169417
7502,36.944,48.342396128770645,-11.398396128770642
7503,37.302,48.36161615620842,-11.05961615620842
7504,36.903,48.380736407261686,-11.477736407261688
7505,36.879,48.39980688524252,-11.520806885242521
7506,37.03,48.41892759352206,-11.388927593522062
7507,37.263,48.4379985355318,-11.174998535531799
7508,37.953,48.47977263650882,-10.526772636508817
7509,37.0,48.4986941827858,-11.498694182785798
7510,37.418,48.517615973041984,-11.099615973041985
7511,36.994,48.53653801096459,-11.542538010964591
7512,37.259,48.55551030030777,-11.296510300307773
7513,37.182,48.574432844894154,-11.392432844894152
7514,37.133,48.593355648616225,-11.460355648616222
7515,37.067,48.61217871543789,-11.545178715437892
7516,35.786,48.631002049395995,-12.845002049395994
7517,37.233,48.649725654601895,-11.416725654601898
7518,37.209,48.668449535243084,-11.459449535243081
7519,37.04,48.68712369558486,-11.64712369558486
7520,36.872,48.705748139972,-11.833748139972002
7521,37.047,48.724422872830544,-11.677422872830547
7522,37.234,48.742997898669536,-11.508997898669534
7523,37.128,48.76167322208287,-11.63367322208287
7524,37.388,48.78044884775117,-11.392448847751169
7525,37.595,48.806340643138675,-11.211340643138676
7526,37.228,48.8250669274815,-11.5970669274815
7527,36.815,48.84374352852867,-12.028743528528672
7528,36.994,48.862420451327864,-11.868420451327864
7529,37.09,48.88104770102362,-11.791047701023615
7530,36.981,48.899675282859455,-11.918675282859454
7531,37.083,48.91840320218018,-11.835403202180181
7532,36.945,48.93718146443413,-11.992181464434132
7533,36.997,48.95596007517553,-11.958960075175533
7534,37.142,48.97468904006692,-11.832689040066917
7535,37.066,48.99331836488162,-11.927318364881614
7536,37.167,49.01204805550624,-11.84504805550624
7537,37.168,49.030828117943365,-11.862828117943366
7538,37.071,49.049508558314145,-11.978508558314147
7539,37.255,49.068139382861055,-11.813139382861053
7540,37.13,49.08672059795076,-11.956720597950756
7541,37.023,49.10530221007692,-12.082302210076918
7542,37.391,49.12393422586325,-11.732934225863254
7543,37.015,49.14256665206648,-12.127566652066477
7544,37.276,49.161349495579515,-11.885349495579511
7545,37.164,49.18018276343466,-12.016182763434657
7546,37.075,49.19896646280689,-12.123966462806884
7547,37.171,49.21780060101722,-12.046800601017218
7548,37.181,49.23668518553621,-12.055685185536213
7549,36.985,49.2556202239875,-12.2706202239875
7550,37.081,49.274505724151496,-12.193505724151493
7551,37.102,49.29339169396913,-12.19139169396913
7552,37.348,49.31232814154569,-11.964328141545693
7553,37.242,49.33096507515485,-12.088965075154853
7554,37.128,49.34960250324269,-12.221602503242693
7555,37.183,49.36834043443192,-12.185340434431922
7556,36.966,49.38712887752617,-12.421128877526172
7557,37.001,49.40591784151443,-12.404917841514433
7558,36.742,49.42470733557558,-12.682707335575586
7559,37.003,49.443447369083074,-12.440447369083074
7560,37.019,49.46223795160973,-12.443237951609731
7561,36.981,49.48102909293269,-12.500029092932685
7562,37.254,49.499770803038466,-12.245770803038468
7563,37.054,49.518463092128194,-12.464463092128192
7564,37.039,49.53710597062299,-12.498105970622987
7565,37.15,49.55579944916943,-12.405799449169429
7566,37.014,49.574343538645266,-12.560343538645263
7567,37.186,49.59283825016528,-12.40683825016528
7568,37.294,49.611283595087215,-12.317283595087218
7569,37.114,49.629629585018016,-12.515629585018019
7570,37.048,49.64802623182015,-12.600026231820145
7571,36.875,49.66627354761815,-12.791273547618147
7572,37.092,49.68448892265973,-12.592488922659733
7573,37.288,49.70270447596236,-12.414704475962367
7574,37.045,49.72087021030045,-12.675870210300445
7575,37.357,49.738936128499724,-12.381936128499724
7576,37.064,49.75705223343834,-12.693052233438337
7577,37.084,49.775168528048,-12.691168528047996
7578,37.167,49.79328501531512,-12.62628501531512
7579,37.326,49.811501698282036,-12.485501698282036
7580,37.334,49.8297185800482,-12.495718580048198
7581,37.258,49.84788566377148,-12.589885663771476
7582,37.236,49.865952952669375,-12.629952952669377
7583,37.038,49.88412045002039,-12.846120450020393
7584,37.001,49.90228815916536,-12.901288159165361
7585,37.064,49.92045608350882,-12.856456083508817
7586,37.276,49.93867422652044,-12.662674226520437
7587,37.098,49.956842591736475,-12.858842591736476
7588,37.209,49.97501118276125,-12.766011182761247
7589,37.04,49.99323000326868,-12.95323000326868
7590,37.043,50.01149905700383,-12.968499057003832
7591,36.899,50.02981834778456,-13.130818347784562
7592,37.272,50.04818787950312,-12.77618787950312
7593,37.155,50.06645765612784,-12.911457656127837
7594,37.116,50.084727681704926,-12.968727681704927
7595,37.273,50.10289796036013,-12.829897960360128
7596,37.188,50.121018496300685,-12.933018496300683
7597,36.906,50.139139293817074,-13.233139293817075
7598,37.089,50.157260357285,-13.068260357284998
7599,37.11,50.175431691167354,-13.065431691167355
7600,37.461,50.1936033000162,-12.732603300016201
7601,37.178,50.21177518847489,-13.033775188474891
7602,37.145,50.22999736128013,-13.084997361280124
7603,37.026,50.248219823264215,-13.222219823264211
7604,37.186,50.26649257935724,-13.08049257935724
7605,36.945,50.284715634589396,-13.339715634589396
7606,37.506,50.30298899409334,-12.79698899409334
7607,37.203,50.3213126631066,-13.1183126631066
7608,36.988,50.33963664697408,-13.351636646974079
7609,37.027,50.35806095115057,-13.331060951150569
7610,37.286,50.376485581203426,-13.090485581203424
7611,37.393,50.394860542815195,-13.001860542815194
7612,37.127,50.41333584178644,-13.286335841786439
7613,37.232,50.43181148403853,-13.199811484038534
7614,37.181,50.45023747561656,-13.269237475616563
7615,37.117,50.46861382269237,-13.351613822692372
7616,37.1,50.48684053156759,-13.386840531567586
7617,36.946,50.50511760867681,-13.559117608676814
7618,36.955,50.523345060590856,-13.568345060590858
7619,37.062,50.54157289402004,-13.479572894020045
7620,37.253,50.55975111581768,-13.306751115817683
7621,37.135,50.57797973298357,-13.442979732983574
7622,37.109,50.59620875266761,-13.487208752667605
7623,37.37,50.614388182173506,-13.244388182173509
7624,37.324,50.632518028962636,-13.308518028962638
7625,37.097,50.65064830065794,-13.55364830065794
7626,37.032,50.668829005047975,-13.636829005047979
7627,36.849,50.68701015009106,-13.838010150091065
7628,36.929,50.705341743919575,-13.776341743919573
7629,37.103,50.7237737948443,-13.620773794844297
7630,37.124,50.742256311358986,-13.618256311358984
7631,37.421,50.76416750218693,-13.34316750218693
7632,37.252,50.782908925989844,-13.530908925989841
7633,36.929,50.80165091430134,-13.872650914301339
7634,37.092,50.82049347718115,-13.728493477181154
7635,37.201,50.839436624906945,-13.638436624906944
7636,37.122,50.85848036797979,-13.736480367979787
7637,36.956,50.877674717129864,-13.92167471712986
7638,37.097,50.89686968332226,-13.799869683322257
7639,37.056,50.916065277763,-13.860065277763006
7640,37.072,50.93531151190524,-13.863311511905238
7641,37.292,50.954758397455564,-13.662758397455562
7642,37.012,50.97425594638055,-13.962255946380552
7643,37.252,50.99375417091353,-13.74175417091353
7644,37.059,51.013003083561486,-13.954003083561489
7645,37.099,51.03220269711216,-13.933202697112165
7646,37.01,51.05146224695947,-14.041462246959469
7647,36.864,51.07067187941048,-14.206671879410486
7648,36.91,51.089731595418456,-14.17973159541846
7649,36.964,51.10874139594956,-14.14474139594956
7650,37.195,51.127751281983066,-13.932751281983066
7651,37.215,51.157239614643125,-13.942239614643121
7652,36.89,51.176324584271704,-14.286324584271703
7653,37.077,51.195359868938326,-14.118359868938327
7654,37.163,51.21429547214111,-14.051295472141113
7655,37.14,51.23318139742493,-14.093181397424928
7656,37.056,51.25201764838212,-14.196017648382124
7657,37.147,51.270804228653276,-14.123804228653277
7658,36.748,51.28959114192798,-14.54159114192798
7659,37.145,51.308378391945624,-14.16337839194562
7660,37.208,51.32731598249619,-14.11931598249619
7661,37.027,51.34625391742107,-14.319253917421072
7662,37.126,51.36519220061391,-14.239192200613914
